,model_name,split,mac_precision,mac_recall,mac_f1,support,model_type,ds_size,seq_len,fold,best_val_score,epoch_stop,total_time
1,2CNN_pool_fold3_30bp_6000seqs,test,0.8984451765793885,0.9928415810768751,0.9412779650106096,1200,2CNN_pool,6000,30,3,0.0437395426630973,2468,426.1619153022766
0,2CNN_pool_fold3_150bp_2000seqs,train,0.9591097308488612,0.997444831591173,0.977505379079356,1600,2CNN_pool,2000,150,3,0.5873425602912903,2290,141.0083200931549
1,2CNN_pool_fold3_150bp_2000seqs,test,0.4131228248875307,0.4168435247822434,0.4149156412962076,400,2CNN_pool,2000,150,3,0.5873425602912903,2290,141.0083200931549
0,2CNN_pool_fold2_90bp_2000seqs,train,0.99227195568659,0.999533473291346,0.995879962894783,1600,2CNN_pool,2000,90,2,0.2390708595514297,4485,250.90376710891724
1,2CNN_pool_fold2_90bp_2000seqs,test,0.8581885856079404,0.6983748095479939,0.7604696673189824,400,2CNN_pool,2000,90,2,0.2390708595514297,4485,250.90376710891724
0,2CNN_pool_fold1_100bp_6000seqs,train,0.9986282578875172,0.9999227858852596,0.9992741032472297,4800,2CNN_pool,6000,100,1,0.0225688901667793,3010,471.1764318943024
1,2CNN_pool_fold1_100bp_6000seqs,test,0.9777874834630998,0.9878353261722804,0.9827673997772192,1200,2CNN_pool,6000,100,1,0.0225688901667793,3010,471.1764318943024
0,2CNN_pool_fold3_110bp_6000seqs,train,0.9862746838689316,0.9991452991452991,0.9926262404300598,4800,2CNN_pool,6000,110,3,0.0461532755692799,3187,492.6072940826416
1,2CNN_pool_fold3_110bp_6000seqs,test,0.9342200197463356,0.970140717978734,0.951412313283344,1200,2CNN_pool,6000,110,3,0.0461532755692799,3187,492.6072940826416
0,2CNN_pool_fold1_60bp_6000seqs,train,0.9689205955334989,0.9981464318813716,0.983034814941724,4800,2CNN_pool,6000,60,1,0.0354143481453259,2547,396.7734799385071
1,2CNN_pool_fold1_60bp_6000seqs,test,0.949106449106449,0.996910719802286,0.9719914759258445,1200,2CNN_pool,6000,60,1,0.0354143481453259,2547,396.7734799385071
0,2CNN_pool_fold3_20bp_6000seqs,train,0.8882188938598198,0.9920801304449104,0.9349837702896874,4800,2CNN_pool,6000,20,3,0.0750145590802033,4915,655.7390456199646
1,2CNN_pool_fold3_20bp_6000seqs,test,0.8599760012538958,0.9792176891250488,0.9125085369057,1200,2CNN_pool,6000,20,3,0.0750145590802033,4915,655.7390456199646
0,2CNN_pool_fold1_150bp_10000seqs,train,0.9975165528848724,0.9998610725201446,0.9986862243809188,8000,2CNN_pool,10000,150,1,0.0155485218763351,2314,649.1378421783447
1,2CNN_pool_fold1_150bp_10000seqs,test,0.9869281045751634,0.9992592592592592,0.9930285575832332,2000,2CNN_pool,10000,150,1,0.0155485218763351,2314,649.1378421783447
0,2CNN_pool_fold0_80bp_6000seqs,train,0.934983749103035,0.9954986418315872,0.9618534373961324,4800,2CNN_pool,6000,80,0,0.0540943718453248,2385,387.5915002822876
1,2CNN_pool_fold0_80bp_6000seqs,test,0.9116915422885572,0.9934823091247672,0.946583666500525,1200,2CNN_pool,6000,80,0,0.0540943718453248,2385,387.5915002822876
0,2CNN_pool_fold3_50bp_6000seqs,train,0.9668536242324448,0.9976569821930648,0.9816733253086392,4800,2CNN_pool,6000,50,3,0.0296907077729702,3052,466.7547318935394
1,2CNN_pool_fold3_50bp_6000seqs,test,0.9612054961111566,0.99194522545038,0.9761505383742132,1200,2CNN_pool,6000,50,3,0.0296907077729702,3052,466.7547318935394
0,2CNN_pool_fold4_120bp_6000seqs,train,0.9894370534614436,0.9993795563828136,0.994362413821073,4800,2CNN_pool,6000,120,4,0.0579508955776691,2964,469.4711978435517
1,2CNN_pool_fold4_120bp_6000seqs,test,0.923476993288314,0.9844280796794764,0.9522148336581324,1200,2CNN_pool,6000,120,4,0.0579508955776691,2964,469.4711978435517
0,2CNN_pool_fold2_30bp_2000seqs,train,0.9149496336996336,0.9944328462073764,0.9516033544230912,1600,2CNN_pool,2000,30,2,0.1231583219766616,4176,256.03522872924805
1,2CNN_pool_fold2_30bp_2000seqs,test,0.8156240050939191,0.9219215634257416,0.8616593874797985,400,2CNN_pool,2000,30,2,0.1231583219766616,4176,256.03522872924805
0,2CNN_pool_fold4_100bp_2000seqs,train,0.9767379679144385,0.9986043265875786,0.987437153162122,1600,2CNN_pool,2000,100,4,0.4539992880821228,3435,194.70279622077945
1,2CNN_pool_fold4_100bp_2000seqs,test,0.6207001522070015,0.5701879126460132,0.5900639228440058,400,2CNN_pool,2000,100,4,0.4539992880821228,3435,194.70279622077945
0,2CNN_pool_fold2_90bp_6000seqs,train,0.9986225895316804,0.999922480620155,0.9992711046776992,4800,2CNN_pool,6000,90,2,0.0167032049596309,4659,674.9481647014618
1,2CNN_pool_fold2_90bp_6000seqs,test,0.9882927093279308,0.983140528721924,0.9856936001164404,1200,2CNN_pool,6000,90,2,0.0167032049596309,4659,674.9481647014618
0,2CNN_pool_fold2_130bp_2000seqs,train,0.819781037414966,0.9851645804357904,0.8857959828262681,1600,2CNN_pool,2000,130,2,0.4418945121765136,1530,99.0327696800232
1,2CNN_pool_fold2_130bp_2000seqs,test,0.444760101010101,0.4657407407407407,0.4539496084439904,400,2CNN_pool,2000,130,2,0.4418945121765136,1530,99.0327696800232
0,2CNN_pool_fold1_110bp_2000seqs,train,0.9561781609195402,0.9972008397480756,0.9759370685458234,1600,2CNN_pool,2000,110,1,0.4706440651416778,2439,141.89398646354675
1,2CNN_pool_fold1_110bp_2000seqs,test,0.4786629707578324,0.471069297284131,0.470914519170333,400,2CNN_pool,2000,110,1,0.4706440651416778,2439,141.89398646354675
0,2CNN_pool_fold1_70bp_2000seqs,train,0.9919188950925654,0.9995360705172812,0.9957026819280524,1600,2CNN_pool,2000,70,1,0.1404345279932022,4941,242.41570615768435
1,2CNN_pool_fold1_70bp_2000seqs,test,0.882655169196732,0.8800084007604899,0.8809979796570455,400,2CNN_pool,2000,70,1,0.1404345279932022,4941,242.41570615768435
0,2CNN_pool_fold4_50bp_6000seqs,train,0.94302506468562,0.995860668541081,0.9678833728089228,4800,2CNN_pool,6000,50,4,0.054402690877517,4307,631.033783197403
1,2CNN_pool_fold4_50bp_6000seqs,test,0.9182425399028452,0.9891857424691772,0.950740931785962,1200,2CNN_pool,6000,50,4,0.054402690877517,4307,631.033783197403
0,2CNN_pool_fold1_40bp_2000seqs,train,0.9196464851686308,0.9943859649122808,0.954415666351184,1600,2CNN_pool,2000,40,1,0.1056461563892662,2686,162.40700006484985
1,2CNN_pool_fold1_40bp_2000seqs,test,0.8692485689928146,0.9720973782771536,0.9119568464610812,400,2CNN_pool,2000,40,1,0.1056461563892662,2686,162.40700006484985
0,2CNN_pool_fold3_110bp_10000seqs,train,0.9718379282256228,0.9975281067834666,0.9843938104637656,8000,2CNN_pool,10000,110,3,0.0463233383893966,4166,1039.2898914813995
1,2CNN_pool_fold3_110bp_10000seqs,test,0.9582872258104392,0.9783564616526756,0.9676980830642292,2000,2CNN_pool,10000,110,3,0.0463233383893966,4166,1039.2898914813995
0,2CNN_pool_fold0_50bp_6000seqs,train,0.9887051582380232,0.9992970946579196,0.9939505500414748,4800,2CNN_pool,6000,50,0,0.0303573709974686,3982,614.1264970302582
1,2CNN_pool_fold0_50bp_6000seqs,test,0.9616137084260944,0.9971883786316776,0.9785173970414612,1200,2CNN_pool,6000,50,0,0.0303573709974686,3982,614.1264970302582
0,2CNN_pool_fold0_120bp_6000seqs,train,0.99250936329588,0.9995346672871104,0.9959792923413412,4800,2CNN_pool,6000,120,0,0.0291110864530007,3700,569.6483089923859
1,2CNN_pool_fold0_120bp_6000seqs,test,0.960765895369192,0.9924665650922634,0.9761026745695656,1200,2CNN_pool,6000,120,0,0.0291110864530007,3700,569.6483089923859
0,2CNN_pool_fold2_100bp_10000seqs,train,0.9983857949959644,0.9999072528287888,0.9991445584732952,8000,2CNN_pool,10000,100,2,0.0213369609341025,2179,597.345671415329
1,2CNN_pool_fold2_100bp_10000seqs,test,0.9891395659855036,0.9831651998206288,0.9860731302963966,2000,2CNN_pool,10000,100,2,0.0213369609341025,2179,597.345671415329
0,2CNN_pool_fold4_150bp_2000seqs,train,0.9710144927536232,0.9981416957026712,0.9839167354890624,1600,2CNN_pool,2000,150,4,0.5557550662755966,2641,159.95879244804382
1,2CNN_pool_fold4_150bp_2000seqs,test,0.4054070112893642,0.3779855860635805,0.3862648606509453,400,2CNN_pool,2000,150,4,0.5557550662755966,2641,159.95879244804382
0,2CNN_pool_fold0_30bp_6000seqs,train,0.9337381718856697,0.9955638571095028,0.9629032106966564,4800,2CNN_pool,6000,30,0,0.056228614974146,3839,622.858148097992
1,2CNN_pool_fold0_30bp_6000seqs,test,0.8849206349206349,0.9915966386554622,0.932761911985942,1200,2CNN_pool,6000,30,0,0.056228614974146,3839,622.858148097992
0,2CNN_pool_fold0_100bp_6000seqs,train,0.8904402457472754,0.99112037680488,0.9307985776342648,4800,2CNN_pool,6000,100,0,0.1066879338026046,2138,357.31183409690857
1,2CNN_pool_fold0_100bp_6000seqs,test,0.8494363336468599,0.9663117370701808,0.8974793030767888,1200,2CNN_pool,6000,100,0,0.1066879338026046,2138,357.31183409690857
0,2CNN_pool_fold3_70bp_6000seqs,train,0.9891265715935847,0.9993824301374092,0.9942067596050608,4800,2CNN_pool,6000,70,3,0.0294603942831357,4593,670.6599757671356
1,2CNN_pool_fold3_70bp_6000seqs,test,0.9681837749396366,0.9925925925925926,0.9800333935183668,1200,2CNN_pool,6000,70,3,0.0294603942831357,4593,670.6599757671356
0,2CNN_pool_fold1_140bp_2000seqs,train,0.9620053246694644,0.9976819656930924,0.9790856236627716,1600,2CNN_pool,2000,140,1,0.531957334280014,1786,107.9318346977234
1,2CNN_pool_fold1_140bp_2000seqs,test,0.42002688172043,0.3953703703703703,0.404143897996357,400,2CNN_pool,2000,140,1,0.531957334280014,1786,107.9318346977234
0,2CNN_pool_fold2_150bp_10000seqs,train,0.998345740281224,0.9999073816800964,0.9991244970091876,8000,2CNN_pool,10000,150,2,0.0258193355053663,2788,761.479190826416
1,2CNN_pool_fold2_150bp_10000seqs,test,0.9737384232951984,0.9918518518518518,0.98265216703994,2000,2CNN_pool,10000,150,2,0.0258193355053663,2788,761.479190826416
0,2CNN_pool_fold4_70bp_10000seqs,train,0.9789978282748026,0.998747738973146,0.9886391861558388,8000,2CNN_pool,10000,70,4,0.0345533120632171,3922,956.3472368717194
1,2CNN_pool_fold4_70bp_10000seqs,test,0.9367599336035376,0.992400296790948,0.9619482295592694,2000,2CNN_pool,10000,70,4,0.0345533120632171,3922,956.3472368717194
0,2CNN_pool_fold4_50bp_2000seqs,train,0.9049111807732498,0.9929328621908128,0.9449134199134198,1600,2CNN_pool,2000,50,4,0.1470064187049865,3109,171.07280731201172
1,2CNN_pool_fold4_50bp_2000seqs,test,0.7638168108227988,0.9340721425467188,0.8314916229057264,400,2CNN_pool,2000,50,4,0.1470064187049865,3109,171.07280731201172
0,2CNN_pool_fold1_110bp_6000seqs,train,1.0,1.0,1.0,4800,2CNN_pool,6000,110,1,0.0118524563871324,4896,688.7344560623169
1,2CNN_pool_fold1_110bp_6000seqs,test,0.9844163939535608,0.9990671641791046,0.9916353576394183,1200,2CNN_pool,6000,110,1,0.0118524563871324,4896,688.7344560623169
0,2CNN_pool_fold0_80bp_10000seqs,train,0.9581742787503078,0.9974458995077552,0.977041254449732,8000,2CNN_pool,10000,80,0,0.0496900206208229,2852,737.5206315517426
1,2CNN_pool_fold0_80bp_10000seqs,test,0.932025645786405,0.989437187550395,0.9591880020755892,2000,2CNN_pool,10000,80,0,0.0496900206208229,2852,737.5206315517426
0,2CNN_pool_fold1_140bp_10000seqs,train,0.9992406985573272,0.9999534515663548,0.9995966405396004,8000,2CNN_pool,10000,140,1,0.0163002980500459,2049,574.9759731292725
1,2CNN_pool_fold1_140bp_10000seqs,test,0.9940476190476192,0.9996275605214152,0.9968106731661792,2000,2CNN_pool,10000,140,1,0.0163002980500459,2049,574.9759731292725
0,2CNN_pool_fold1_60bp_10000seqs,train,0.9651305683563748,0.9979140592407176,0.980949185446896,8000,2CNN_pool,10000,60,1,0.0317219026684761,2747,705.3217194080353
1,2CNN_pool_fold1_60bp_10000seqs,test,0.9477927422371868,0.9935150166852056,0.9697197649685264,2000,2CNN_pool,10000,60,1,0.0317219026684761,2747,705.3217194080353
0,2CNN_pool_fold1_50bp_6000seqs,train,0.9323104383345348,0.9946891596376132,0.960728431334303,4800,2CNN_pool,6000,50,1,0.058839952001969,3832,590.0172543525696
1,2CNN_pool_fold1_50bp_6000seqs,test,0.8815431779728923,0.9805061631710408,0.925404875169388,1200,2CNN_pool,6000,50,1,0.058839952001969,3832,590.0172543525696
0,2CNN_pool_fold0_90bp_2000seqs,train,0.989247311827957,0.9993002099370188,0.9941852564286604,1600,2CNN_pool,2000,90,0,0.1559789168834686,3050,175.2048146724701
1,2CNN_pool_fold0_90bp_2000seqs,test,0.8210595934280146,0.7991958693076011,0.809836395960643,400,2CNN_pool,2000,90,0,0.1559789168834686,3050,175.2048146724701
0,2CNN_pool_fold1_90bp_10000seqs,train,0.9991708126036484,0.999953561809232,0.999561669282973,8000,2CNN_pool,10000,90,1,0.0132107167989015,2073,568.7361359596252
1,2CNN_pool_fold1_90bp_10000seqs,test,0.9934640522875816,0.9996283909327388,0.9965137618056285,2000,2CNN_pool,10000,90,1,0.0132107167989015,2073,568.7361359596252
0,2CNN_pool_fold0_150bp_2000seqs,train,0.9348883572567784,0.9958188153310104,0.963605335747172,1600,2CNN_pool,2000,150,0,0.5562129044532775,2015,125.76964044570924
1,2CNN_pool_fold0_150bp_2000seqs,test,0.4438422266139657,0.4618119113940841,0.451831847462263,400,2CNN_pool,2000,150,0,0.5562129044532775,2015,125.76964044570924
0,2CNN_pool_fold0_70bp_6000seqs,train,0.9878479136244968,0.9993052339045856,0.9935032012728976,4800,2CNN_pool,6000,70,0,0.0234983975191911,2036,335.8305320739746
1,2CNN_pool_fold0_70bp_6000seqs,test,0.9720114243155716,0.9817901234567902,0.976815289742408,1200,2CNN_pool,6000,70,0,0.0234983975191911,2036,335.8305320739746
0,2CNN_pool_fold2_40bp_10000seqs,train,0.9036359724612736,0.9927132646430892,0.9418086063361456,8000,2CNN_pool,10000,40,2,0.0584612264633178,2270,635.2079243659973
1,2CNN_pool_fold2_40bp_10000seqs,test,0.879315811078971,0.9846053853296194,0.924819151384436,2000,2CNN_pool,10000,40,2,0.0584612264633178,2270,635.2079243659973
0,2CNN_pool_fold2_110bp_10000seqs,train,0.9959962094290452,0.9997679706714928,0.9978739386075915,8000,2CNN_pool,10000,110,2,0.0166866447776556,1848,522.5103070735931
1,2CNN_pool_fold2_110bp_10000seqs,test,0.9935250667923936,0.9996288047512992,0.9965610278542028,2000,2CNN_pool,10000,110,2,0.0166866447776556,1848,522.5103070735931
0,2CNN_pool_fold2_80bp_10000seqs,train,0.9958949096880132,0.9997678090461596,0.9978186017862022,8000,2CNN_pool,10000,80,2,0.0116760153099894,2954,757.422464132309
1,2CNN_pool_fold2_80bp_10000seqs,test,0.9963282679242856,0.9935248872902688,0.9948883928880852,2000,2CNN_pool,10000,80,2,0.0116760153099894,2954,757.422464132309
0,2CNN_pool_fold4_90bp_2000seqs,train,0.9919678714859438,0.999533473291346,0.9957015326455786,1600,2CNN_pool,2000,90,4,0.2434176415205002,3911,219.95843601226807
1,2CNN_pool_fold4_90bp_2000seqs,test,0.7518351514047353,0.642788217369223,0.6877350876865401,400,2CNN_pool,2000,90,4,0.2434176415205002,3911,219.95843601226807
0,2CNN_pool_fold4_130bp_2000seqs,train,0.991869918699187,0.9995363931386184,0.9956780557085384,1600,2CNN_pool,2000,130,4,0.500348468720913,3595,194.4847242832184
1,2CNN_pool_fold4_130bp_2000seqs,test,0.3985938792390405,0.3796296296296297,0.3863317010857994,400,2CNN_pool,2000,130,4,0.500348468720913,3595,194.4847242832184
0,2CNN_pool_fold4_110bp_6000seqs,train,0.991173790714207,0.9994560994560994,0.995281049497466,4800,2CNN_pool,6000,110,4,0.0276939518749713,1327,242.97072887420651
1,2CNN_pool_fold4_110bp_6000seqs,test,0.97653974198918,0.9935433128475272,0.9847797062750332,1200,2CNN_pool,6000,110,4,0.0276939518749713,1327,242.97072887420651
0,2CNN_pool_fold3_140bp_2000seqs,train,0.9243620414673046,0.9951321279554938,0.9572263034912908,1600,2CNN_pool,2000,140,3,0.5027032780647278,1348,90.58288025856018
1,2CNN_pool_fold3_140bp_2000seqs,test,0.47002997002997,0.4611111111111111,0.4634538898432301,400,2CNN_pool,2000,140,3,0.5027032780647278,1348,90.58288025856018
0,2CNN_pool_fold4_40bp_10000seqs,train,0.9509433190932692,0.9967511371020142,0.9722014983631478,8000,2CNN_pool,10000,40,4,0.0305336561501026,4997,1148.7193264961245
1,2CNN_pool_fold4_40bp_10000seqs,test,0.9442281308211689,0.9898050139275766,0.9657132758138144,2000,2CNN_pool,10000,40,4,0.0305336561501026,4997,1148.7193264961245
0,2CNN_pool_fold0_50bp_2000seqs,train,0.9337881991158946,0.9948174322732628,0.962223188949736,1600,2CNN_pool,2000,50,0,0.0818189349770546,3547,196.05153846740723
1,2CNN_pool_fold0_50bp_2000seqs,test,0.862013293252682,0.97015065913371,0.9059155114932445,400,2CNN_pool,2000,50,0,0.0818189349770546,3547,196.05153846740723
0,2CNN_pool_fold0_30bp_10000seqs,train,0.909041508400917,0.9931002331002332,0.9463852333485726,8000,2CNN_pool,10000,30,0,0.0332862066365778,3024,830.9193868637085
1,2CNN_pool_fold0_30bp_10000seqs,test,0.9345479082321188,0.9925733707718644,0.96140023305784,2000,2CNN_pool,10000,30,0,0.0332862066365778,3024,830.9193868637085
0,2CNN_pool_fold0_150bp_6000seqs,train,0.9879130848462722,0.9993052339045856,0.9935199465540075,4800,2CNN_pool,6000,150,0,0.0728668467203776,2123,368.4807360172272
1,2CNN_pool_fold0_150bp_6000seqs,test,0.9373559627683554,0.9574074074074074,0.946391584452785,1200,2CNN_pool,6000,150,0,0.0728668467203776,2123,368.4807360172272
0,2CNN_pool_fold0_130bp_6000seqs,train,0.9895348953489534,0.999378544239882,0.9944113811407423,4800,2CNN_pool,6000,130,0,0.0483155951897303,1698,300.33139657974243
1,2CNN_pool_fold0_130bp_6000seqs,test,0.9362069875030992,0.9854307987864344,0.9594509628369716,1200,2CNN_pool,6000,130,0,0.0483155951897303,1698,300.33139657974243
0,2CNN_pool_fold3_130bp_6000seqs,train,0.9830980392156864,0.998990134389808,0.9909151857272368,4800,2CNN_pool,6000,130,3,0.0848801926026741,2294,381.9786281585693
1,2CNN_pool_fold3_130bp_6000seqs,test,0.9004143214509068,0.9297526038648016,0.914641650997749,1200,2CNN_pool,6000,130,3,0.0848801926026741,2294,381.9786281585693
0,2CNN_pool_fold3_50bp_2000seqs,train,0.9335962549698604,0.9952885747938752,0.9626080309569326,1600,2CNN_pool,2000,50,3,0.1237756693363189,3940,212.41759061813357
1,2CNN_pool_fold3_50bp_2000seqs,test,0.8113144270473077,0.9298058815007968,0.8622641833245378,400,2CNN_pool,2000,50,3,0.1237756693363189,3940,212.41759061813357
0,2CNN_pool_fold3_100bp_10000seqs,train,0.9871175523349436,0.9992580226303098,0.9930995033300346,8000,2CNN_pool,10000,100,3,0.0255147986412048,4901,1104.137775182724
1,2CNN_pool_fold3_100bp_10000seqs,test,0.9713269759535098,0.9949972175848636,0.9829173312753248,2000,2CNN_pool,10000,100,3,0.0255147986412048,4901,1104.137775182724
0,2CNN_pool_fold0_110bp_2000seqs,train,0.9062816616008104,0.993468626078843,0.9462990719527822,1600,2CNN_pool,2000,110,0,0.3950349521636963,1829,110.23415088653564
1,2CNN_pool_fold0_110bp_2000seqs,test,0.5621594578614636,0.6246782771079445,0.5854133402008755,400,2CNN_pool,2000,110,0,0.3950349521636963,1829,110.23415088653564
0,2CNN_pool_fold1_120bp_6000seqs,train,0.9986225895316804,0.9999224445478516,0.9992710866373512,4800,2CNN_pool,6000,120,1,0.0205904470508297,4134,629.0341205596924
1,2CNN_pool_fold1_120bp_6000seqs,test,0.9791666666666666,0.9987585350713842,0.9886254212806932,1200,2CNN_pool,6000,120,1,0.0205904470508297,4134,629.0341205596924
0,2CNN_pool_fold3_90bp_6000seqs,train,0.9880084440325404,0.9993023255813952,0.9935663597174438,4800,2CNN_pool,6000,90,3,0.0359521920979023,2795,449.3982214927673
1,2CNN_pool_fold3_90bp_6000seqs,test,0.9733364427860696,0.98776585171934,0.9802002006478951,1200,2CNN_pool,6000,90,3,0.0359521920979023,2795,449.3982214927673
0,2CNN_pool_fold3_130bp_2000seqs,train,0.9840301974448316,0.999072786277237,0.9914301516109538,1600,2CNN_pool,2000,130,3,0.4809063971042633,2212,132.1479127407074
1,2CNN_pool_fold3_130bp_2000seqs,test,0.4624138963761605,0.4296296296296296,0.4427073154843333,400,2CNN_pool,2000,130,3,0.4809063971042633,2212,132.1479127407074
0,2CNN_pool_fold3_70bp_2000seqs,train,0.924022214344795,0.9951287404314544,0.9572168961318408,1600,2CNN_pool,2000,70,3,0.2257950879633426,2097,125.68007469177246
1,2CNN_pool_fold3_70bp_2000seqs,test,0.713732833957553,0.7404297652208515,0.7251918812894423,400,2CNN_pool,2000,70,3,0.2257950879633426,2097,125.68007469177246
0,2CNN_pool_fold4_110bp_2000seqs,train,1.0,1.0,1.0,1600,2CNN_pool,2000,110,4,0.4917879700660705,2966,168.8002965450287
1,2CNN_pool_fold4_110bp_2000seqs,test,0.4957472867689586,0.4633073519262777,0.4767790461965219,400,2CNN_pool,2000,110,4,0.4917879700660705,2966,168.8002965450287
0,2CNN_pool_fold3_30bp_2000seqs,train,0.9688554491564068,0.9981442820691254,0.98310148718613,1600,2CNN_pool,2000,30,3,0.0414245300227776,4503,276.9879832267761
1,2CNN_pool_fold3_30bp_2000seqs,test,0.9121018586751822,0.9777623026926648,0.942816237656252,400,2CNN_pool,2000,30,3,0.0414245300227776,4503,276.9879832267761
0,2CNN_pool_fold1_60bp_2000seqs,train,0.9521499828001376,0.9964689265536724,0.9732958521955593,1600,2CNN_pool,2000,60,1,0.1380585235357284,3806,208.79898118972775
1,2CNN_pool_fold1_60bp_2000seqs,test,0.8122843340234646,0.8798058815007966,0.8403980706239204,400,2CNN_pool,2000,60,1,0.1380585235357284,3806,208.79898118972775
0,2CNN_pool_fold1_110bp_10000seqs,train,0.9891472868217054,0.99935031788018,0.994158687613822,8000,2CNN_pool,10000,110,1,0.0139037442356348,3918,982.426931142807
1,2CNN_pool_fold1_110bp_10000seqs,test,0.9724892179041956,0.9951244931757182,0.9834580773113945,2000,2CNN_pool,10000,110,1,0.0139037442356348,3918,982.426931142807
0,2CNN_pool_fold4_20bp_2000seqs,train,0.8781226121201433,0.9908835904628333,0.927503764191362,1600,2CNN_pool,2000,20,4,0.1110556838475167,4205,246.96609783172607
1,2CNN_pool_fold4_20bp_2000seqs,test,0.8365384615384616,0.9859943977591036,0.8955156839890132,400,2CNN_pool,2000,20,4,0.1110556838475167,4205,246.96609783172607
0,2CNN_pool_fold3_150bp_6000seqs,train,0.9986225895316804,0.999922803767176,0.9992712662887132,4800,2CNN_pool,6000,150,3,0.0515810789664586,3719,599.8920135498047
1,2CNN_pool_fold3_150bp_6000seqs,test,0.9457335412473956,0.9580246913580248,0.9509748480541248,1200,2CNN_pool,6000,150,3,0.0515810789664586,3719,599.8920135498047
0,2CNN_pool_fold4_60bp_10000seqs,train,0.9951094943265316,0.999721874565429,0.9974056755866688,8000,2CNN_pool,10000,60,4,0.033950894922018,1700,470.1814870834351
1,2CNN_pool_fold4_60bp_10000seqs,test,0.9961111111111112,0.9900106872559924,0.9930287636879308,2000,2CNN_pool,10000,60,4,0.033950894922018,1700,470.1814870834351
0,2CNN_pool_fold0_130bp_2000seqs,train,0.9734848484848484,0.9983773759851644,0.9853800023786886,1600,2CNN_pool,2000,130,0,0.3990399122238159,3015,171.36997985839844
1,2CNN_pool_fold0_130bp_2000seqs,test,0.5523376944400304,0.5861111111111111,0.5652027656866797,400,2CNN_pool,2000,130,0,0.3990399122238159,3015,171.36997985839844
0,2CNN_pool_fold2_120bp_6000seqs,train,0.9987277353689568,0.9999224445478516,0.9993238691325644,4800,2CNN_pool,6000,120,2,0.0333685438955823,4815,678.7884728908539
1,2CNN_pool_fold2_120bp_6000seqs,test,0.9558091893473808,0.9972067039106144,0.9752578764583268,1200,2CNN_pool,6000,120,2,0.0333685438955823,4815,678.7884728908539
0,2CNN_pool_fold3_140bp_6000seqs,train,0.9905913978494624,0.999458246265769,0.9949572600225765,4800,2CNN_pool,6000,140,3,0.0382950383424758,2167,366.93418073654175
1,2CNN_pool_fold3_140bp_6000seqs,test,0.9471726190476192,0.996595481275147,0.9700233053983224,1200,2CNN_pool,6000,140,3,0.0382950383424758,2167,366.93418073654175
0,2CNN_pool_fold0_130bp_10000seqs,train,1.0,1.0,1.0,8000,2CNN_pool,10000,130,0,0.0167660412937402,3896,987.9714734554292
1,2CNN_pool_fold0_130bp_10000seqs,test,0.9962962962962963,0.9931810485106322,0.9947304369142524,2000,2CNN_pool,10000,130,0,0.0167660412937402,3896,987.9714734554292
0,2CNN_pool_fold1_130bp_2000seqs,train,0.9919678714859438,0.9995363931386184,0.9957029946082342,1600,2CNN_pool,2000,130,1,0.5081498396396636,3142,178.16000533103943
1,2CNN_pool_fold1_130bp_2000seqs,test,0.4712746239062029,0.4472222222222222,0.455163896348165,400,2CNN_pool,2000,130,1,0.5081498396396636,3142,178.16000533103943
0,2CNN_pool_fold3_110bp_2000seqs,train,0.9422425280791928,0.9960345229764404,0.9675207643287788,1600,2CNN_pool,2000,110,3,0.3638767698407173,2786,156.63560914993286
1,2CNN_pool_fold3_110bp_2000seqs,test,0.6170728876508821,0.6153838346932976,0.6147061866335609,400,2CNN_pool,2000,110,3,0.3638767698407173,2786,156.63560914993286
0,2CNN_pool_fold2_20bp_10000seqs,train,0.9338982514262084,0.9948078076671,0.9620253737882748,8000,2CNN_pool,10000,20,2,0.0421658067405223,4231,1016.157101392746
1,2CNN_pool_fold2_20bp_10000seqs,test,0.9290685301393165,0.9851744617668894,0.9541024583585526,2000,2CNN_pool,10000,20,2,0.0421658067405223,4231,1016.157101392746
0,2CNN_pool_fold1_70bp_10000seqs,train,0.9559362320063572,0.9973099577941652,0.9757126455894546,8000,2CNN_pool,10000,70,1,0.0433651758134365,2995,768.0722632408142
1,2CNN_pool_fold1_70bp_10000seqs,test,0.9473292636186216,0.9871378583147388,0.9663917708610446,2000,2CNN_pool,10000,70,1,0.0433651758134365,2995,768.0722632408142
0,2CNN_pool_fold2_20bp_6000seqs,train,0.8701419125947428,0.9904495690659212,0.9227117989048956,4800,2CNN_pool,6000,20,2,0.0791073415180047,4474,656.9935355186462
1,2CNN_pool_fold2_20bp_6000seqs,test,0.8327291237553446,0.9816666898499116,0.8941385878872437,1200,2CNN_pool,6000,20,2,0.0791073415180047,4474,656.9935355186462
0,2CNN_pool_fold3_120bp_6000seqs,train,0.9932249322493224,0.9996122227392584,0.9963836850416736,4800,2CNN_pool,6000,120,3,0.0384221008916695,3034,478.3602192401886
1,2CNN_pool_fold3_120bp_6000seqs,test,0.958888087613051,0.986911009536708,0.9725480074595332,1200,2CNN_pool,6000,120,3,0.0384221008916695,3034,478.3602192401886
0,2CNN_pool_fold4_80bp_2000seqs,train,0.9493055555555556,0.9967320261437908,0.971901448254603,1600,2CNN_pool,2000,80,4,0.1262076020240783,3384,182.0525753498077
1,2CNN_pool_fold4_80bp_2000seqs,test,0.8398083398083398,0.9063958916900092,0.8705622814097391,400,2CNN_pool,2000,80,4,0.1262076020240783,3384,182.0525753498077
